"Name","Municipal class","CD","CSD","CSDtype","unittype","pr","CWEIGHT","Pop20","Cellid","value","source","year","province","province_name","road_condition"
"CITY OF WILLIAMS LAKE","Urban","5941","5941009","CY","CSD","59",1.10526315789474,"11559","C5F06204",50,"00","2020","59","British Columbia","poor"
"CITY OF WILLIAMS LAKE","Urban","5941","5941009","CY","CSD","59",1.10526315789474,"11559","C5F06304",50,"00","2020","59","British Columbia","fair"
"CITY OF WILLIAMS LAKE","Urban","5941","5941009","CY","CSD","59",1.10526315789474,"11559","C5F06404",0,"00","2020","59","British Columbia","good"
"CITY OF WILLIAMS LAKE","Urban","5941","5941009","CY","CSD","59",1.10526315789474,"11559","C5F06504",0,"00","2020","59","British Columbia","very good"
"CITY OF WILLIAMS LAKE","Urban","5941","5941009","CY","CSD","59",1.10526315789474,"11559","C5F06604",0,"21","2020","59","British Columbia","do not know"
"CORPORATION OF THE TOWNSHIP OF SPALLUMCHEEN","Rural","5937","5937024","DM","CSD","59",1.09257812162092,"5623","C5F06104",25,"00","2020","59","British Columbia","very poor"
"CORPORATION OF THE TOWNSHIP OF SPALLUMCHEEN","Rural","5937","5937024","DM","CSD","59",1.09257812162092,"5623","C5F06204",25,"00","2020","59","British Columbia","poor"
"CORPORATION OF THE TOWNSHIP OF SPALLUMCHEEN","Rural","5937","5937024","DM","CSD","59",1.09257812162092,"5623","C5F06304",2,"99","2020","59","British Columbia","fair"
"CORPORATION OF THE TOWNSHIP OF SPALLUMCHEEN","Rural","5937","5937024","DM","CSD","59",1.09257812162092,"5623","C5F06404",25,"00","2020","59","British Columbia","good"
"CORPORATION OF THE TOWNSHIP OF SPALLUMCHEEN","Rural","5937","5937024","DM","CSD","59",1.09257812162092,"5623","C5F06504",23,"00","2020","59","British Columbia","very good"
"CORPORATION OF THE TOWNSHIP OF SPALLUMCHEEN","Rural","5937","5937024","DM","CSD","59",1.09257812162092,"5623","C5F06604",0,"00","2020","59","British Columbia","do not know"
"TOWN OF SMITHERS","Urban","5951","5951043","T","CSD","59",1.10526315789474,"5664","C5F06104",5,"00","2020","59","British Columbia","very poor"
"TOWN OF SMITHERS","Urban","5951","5951043","T","CSD","59",1.10526315789474,"5664","C5F06204",45,"00","2020","59","British Columbia","poor"
"TOWN OF SMITHERS","Urban","5951","5951043","T","CSD","59",1.10526315789474,"5664","C5F06304",35,"00","2020","59","British Columbia","fair"
"TOWN OF SMITHERS","Urban","5951","5951043","T","CSD","59",1.10526315789474,"5664","C5F06404",10,"00","2020","59","British Columbia","good"
"TOWN OF SMITHERS","Urban","5951","5951043","T","CSD","59",1.10526315789474,"5664","C5F06504",5,"00","2020","59","British Columbia","very good"
"TOWN OF SMITHERS","Urban","5951","5951043","T","CSD","59",1.10526315789474,"5664","C5F06604",0,"21","2020","59","British Columbia","do not know"
"TOWN OF SIDNEY","Urban","5917","5917010","T","CSD","59",1.10526315789474,"12312","C5F06104",2,"00","2020","59","British Columbia","very poor"
"TOWN OF SIDNEY","Urban","5917","5917010","T","CSD","59",1.10526315789474,"12312","C5F06204",1,"00","2020","59","British Columbia","poor"
"TOWN OF SIDNEY","Urban","5917","5917010","T","CSD","59",1.10526315789474,"12312","C5F06304",5,"00","2020","59","British Columbia","fair"
"TOWN OF SIDNEY","Urban","5917","5917010","T","CSD","59",1.10526315789474,"12312","C5F06404",29,"00","2020","59","British Columbia","good"
"TOWN OF SIDNEY","Urban","5917","5917010","T","CSD","59",1.10526315789474,"12312","C5F06504",63,"00","2020","59","British Columbia","very good"
"TOWN OF SIDNEY","Urban","5917","5917010","T","CSD","59",1.10526315789474,"12312","C5F06604",0,"21","2020","59","British Columbia","do not know"
"CITY OF QUESNEL","Urban","5941","5941013","CY","CSD","59",1.10526315789474,"10356","C5F06104",5,"00","2020","59","British Columbia","very poor"
"CITY OF QUESNEL","Urban","5941","5941013","CY","CSD","59",1.10526315789474,"10356","C5F06204",10,"00","2020","59","British Columbia","poor"
"CITY OF QUESNEL","Urban","5941","5941013","CY","CSD","59",1.10526315789474,"10356","C5F06304",25,"00","2020","59","British Columbia","fair"
"CITY OF QUESNEL","Urban","5941","5941013","CY","CSD","59",1.10526315789474,"10356","C5F06404",40,"00","2020","59","British Columbia","good"
"CITY OF QUESNEL","Urban","5941","5941013","CY","CSD","59",1.10526315789474,"10356","C5F06504",20,"00","2020","59","British Columbia","very good"
"CITY OF QUESNEL","Urban","5941","5941013","CY","CSD","59",1.10526315789474,"10356","C5F06604",0,"21","2020","59","British Columbia","do not know"
"TOWN OF LADYSMITH","Urban","5919","5919021","T","CSD","59",1.10526315789474,"9036","C5F06104",3,"00","2020","59","British Columbia","very poor"
"TOWN OF LADYSMITH","Urban","5919","5919021","T","CSD","59",1.10526315789474,"9036","C5F06204",11,"00","2020","59","British Columbia","poor"
"TOWN OF LADYSMITH","Urban","5919","5919021","T","CSD","59",1.10526315789474,"9036","C5F06304",9,"00","2020","59","British Columbia","fair"
"TOWN OF LADYSMITH","Urban","5919","5919021","T","CSD","59",1.10526315789474,"9036","C5F06404",25,"00","2020","59","British Columbia","good"
"TOWN OF LADYSMITH","Urban","5919","5919021","T","CSD","59",1.10526315789474,"9036","C5F06504",52,"00","2020","59","British Columbia","very good"
"TOWN OF LADYSMITH","Urban","5919","5919021","T","CSD","59",1.10526315789474,"9036","C5F06604",0,"21","2020","59","British Columbia","do not know"
"DISTRICT OF HOPE","Rural","5909","5909009","DM","CSD","59",1.07974519530149,"6867","C5F06104",29,"00","2020","59","British Columbia","very poor"
"DISTRICT OF HOPE","Rural","5909","5909009","DM","CSD","59",1.07974519530149,"6867","C5F06204",15,"00","2020","59","British Columbia","poor"
"DISTRICT OF HOPE","Rural","5909","5909009","DM","CSD","59",1.07974519530149,"6867","C5F06304",15,"00","2020","59","British Columbia","fair"
"DISTRICT OF HOPE","Rural","5909","5909009","DM","CSD","59",1.07974519530149,"6867","C5F06404",30,"00","2020","59","British Columbia","good"
"DISTRICT OF HOPE","Rural","5909","5909009","DM","CSD","59",1.07974519530149,"6867","C5F06504",11,"00","2020","59","British Columbia","very good"
"DISTRICT OF HOPE","Rural","5909","5909009","DM","CSD","59",1.07974519530149,"6867","C5F06604",0,"21","2020","59","British Columbia","do not know"
"CITY OF FORT ST JOHN","Urban","5955","5955034","CY","CSD","59",1.10526315789474,"22283","C5F06104",0,"00","2020","59","British Columbia","very poor"
"CITY OF FORT ST JOHN","Urban","5955","5955034","CY","CSD","59",1.10526315789474,"22283","C5F06204",15,"00","2020","59","British Columbia","poor"
"CITY OF FORT ST JOHN","Urban","5955","5955034","CY","CSD","59",1.10526315789474,"22283","C5F06304",30,"00","2020","59","British Columbia","fair"
"CITY OF FORT ST JOHN","Urban","5955","5955034","CY","CSD","59",1.10526315789474,"22283","C5F06404",35,"00","2020","59","British Columbia","good"
"CITY OF FORT ST JOHN","Urban","5955","5955034","CY","CSD","59",1.10526315789474,"22283","C5F06504",20,"00","2020","59","British Columbia","very good"
"CITY OF FORT ST JOHN","Urban","5955","5955034","CY","CSD","59",1.10526315789474,"22283","C5F06604",0,"21","2020","59","British Columbia","do not know"
"TOWN OF CRESTON","Urban","5903","5903004","T","CSD","59",1.10526315789474,"5606","C5F06104",7,"00","2020","59","British Columbia","very poor"
"TOWN OF CRESTON","Urban","5903","5903004","T","CSD","59",1.10526315789474,"5606","C5F06204",60,"00","2020","59","British Columbia","poor"
"TOWN OF CRESTON","Urban","5903","5903004","T","CSD","59",1.10526315789474,"5606","C5F06304",29,"00","2020","59","British Columbia","fair"
"TOWN OF CRESTON","Urban","5903","5903004","T","CSD","59",1.10526315789474,"5606","C5F06404",2,"00","2020","59","British Columbia","good"
"TOWN OF CRESTON","Urban","5903","5903004","T","CSD","59",1.10526315789474,"5606","C5F06504",1,"00","2020","59","British Columbia","very good"
"TOWN OF CRESTON","Urban","5903","5903004","T","CSD","59",1.10526315789474,"5606","C5F06604",1,"21","2020","59","British Columbia","do not know"
"DISTRICT OF SICAMOUS","Rural","5939","5939045","DM","CSD","59",1.16926788874576,"2700","C5F06104",0,"00","2020","59","British Columbia","very poor"
"DISTRICT OF SICAMOUS","Rural","5939","5939045","DM","CSD","59",1.16926788874576,"2700","C5F06204",0,"00","2020","59","British Columbia","poor"
"DISTRICT OF SICAMOUS","Rural","5939","5939045","DM","CSD","59",1.16926788874576,"2700","C5F06304",80,"00","2020","59","British Columbia","fair"
"DISTRICT OF SICAMOUS","Rural","5939","5939045","DM","CSD","59",1.16926788874576,"2700","C5F06404",0,"00","2020","59","British Columbia","good"
"DISTRICT OF SICAMOUS","Rural","5939","5939045","DM","CSD","59",1.16926788874576,"2700","C5F06504",20,"00","2020","59","British Columbia","very good"
"DISTRICT OF SICAMOUS","Rural","5939","5939045","DM","CSD","59",1.16926788874576,"2700","C5F06604",0,"21","2020","59","British Columbia","do not know"
"CORPORATION OF THE VILLAGE OF CLINTON","Rural","5933","5933028","VL","CSD","59",2.28312393614923,"654","C5F06104",0,"00","2020","59","British Columbia","very poor"
"CORPORATION OF THE VILLAGE OF CLINTON","Rural","5933","5933028","VL","CSD","59",2.28312393614923,"654","C5F06204",10,"00","2020","59","British Columbia","poor"
"CORPORATION OF THE VILLAGE OF CLINTON","Rural","5933","5933028","VL","CSD","59",2.28312393614923,"654","C5F06304",30,"00","2020","59","British Columbia","fair"
"CORPORATION OF THE VILLAGE OF CLINTON","Rural","5933","5933028","VL","CSD","59",2.28312393614923,"654","C5F06404",30,"00","2020","59","British Columbia","good"
"CORPORATION OF THE VILLAGE OF CLINTON","Rural","5933","5933028","VL","CSD","59",2.28312393614923,"654","C5F06504",30,"00","2020","59","British Columbia","very good"
"CORPORATION OF THE VILLAGE OF CLINTON","Rural","5933","5933028","VL","CSD","59",2.28312393614923,"654","C5F06604",0,"21","2020","59","British Columbia","do not know"
"CITY OF TERRACE","Urban","5949","5949011","CY","CSD","59",1.10526315789474,"12817","C5F06104",1,"00","2020","59","British Columbia","very poor"
"CITY OF TERRACE","Urban","5949","5949011","CY","CSD","59",1.10526315789474,"12817","C5F06204",10,"00","2020","59","British Columbia","poor"
"CITY OF TERRACE","Urban","5949","5949011","CY","CSD","59",1.10526315789474,"12817","C5F06304",27,"00","2020","59","British Columbia","fair"
"CITY OF TERRACE","Urban","5949","5949011","CY","CSD","59",1.10526315789474,"12817","C5F06404",11,"00","2020","59","British Columbia","good"
"CITY OF TERRACE","Urban","5949","5949011","CY","CSD","59",1.10526315789474,"12817","C5F06504",51,"00","2020","59","British Columbia","very good"
"CITY OF TERRACE","Urban","5949","5949011","CY","CSD","59",1.10526315789474,"12817","C5F06604",0,"00","2020","59","British Columbia","do not know"
"DISTRICT OF SPARWOOD","Urban","5901","5901006","DM","CSD","59",1.16,"4137","C5F06104",0,"00","2020","59","British Columbia","very poor"
"DISTRICT OF SPARWOOD","Urban","5901","5901006","DM","CSD","59",1.16,"4137","C5F06204",10,"00","2020","59","British Columbia","poor"
"DISTRICT OF SPARWOOD","Urban","5901","5901006","DM","CSD","59",1.16,"4137","C5F06304",40,"00","2020","59","British Columbia","fair"
"DISTRICT OF SPARWOOD","Urban","5901","5901006","DM","CSD","59",1.16,"4137","C5F06404",25,"00","2020","59","British Columbia","good"
"DISTRICT OF SPARWOOD","Urban","5901","5901006","DM","CSD","59",1.16,"4137","C5F06504",25,"00","2020","59","British Columbia","very good"
"DISTRICT OF SPARWOOD","Urban","5901","5901006","DM","CSD","59",1.16,"4137","C5F06604",0,"21","2020","59","British Columbia","do not know"
"CITY OF SALMON ARM","Urban","5939","5939032","CY","CSD","59",1.10526315789474,"19296","C5F06104",5,"00","2020","59","British Columbia","very poor"
"CITY OF SALMON ARM","Urban","5939","5939032","CY","CSD","59",1.10526315789474,"19296","C5F06204",25,"00","2020","59","British Columbia","poor"
"CITY OF SALMON ARM","Urban","5939","5939032","CY","CSD","59",1.10526315789474,"19296","C5F06304",20,"00","2020","59","British Columbia","fair"
"CITY OF SALMON ARM","Urban","5939","5939032","CY","CSD","59",1.10526315789474,"19296","C5F06404",45,"00","2020","59","British Columbia","good"
"CITY OF SALMON ARM","Urban","5939","5939032","CY","CSD","59",1.10526315789474,"19296","C5F06504",5,"00","2020","59","British Columbia","very good"
"CITY OF SALMON ARM","Urban","5939","5939032","CY","CSD","59",1.10526315789474,"19296","C5F06604",0,"21","2020","59","British Columbia","do not know"
"DISTRICT OF PORT HARDY","Urban","5943","5943023","DM","CSD","59",1.16,"4421","C5F06104",0,"00","2020","59","British Columbia","very poor"
"DISTRICT OF PORT HARDY","Urban","5943","5943023","DM","CSD","59",1.16,"4421","C5F06204",50,"00","2020","59","British Columbia","poor"
"DISTRICT OF PORT HARDY","Urban","5943","5943023","DM","CSD","59",1.16,"4421","C5F06304",30,"00","2020","59","British Columbia","fair"
"DISTRICT OF PORT HARDY","Urban","5943","5943023","DM","CSD","59",1.16,"4421","C5F06404",20,"00","2020","59","British Columbia","good"
"DISTRICT OF PORT HARDY","Urban","5943","5943023","DM","CSD","59",1.16,"4421","C5F06504",0,"00","2020","59","British Columbia","very good"
"DISTRICT OF PORT HARDY","Urban","5943","5943023","DM","CSD","59",1.16,"4421","C5F06604",0,"21","2020","59","British Columbia","do not know"
"THE CORPORATION OF THE DISTRICT OF PEACHLAND","Urban","5935","5935018","DM","CSD","59",1.10526315789474,"5781","C5F06104",0,"00","2020","59","British Columbia","very poor"
"THE CORPORATION OF THE DISTRICT OF PEACHLAND","Urban","5935","5935018","DM","CSD","59",1.10526315789474,"5781","C5F06204",0,"00","2020","59","British Columbia","poor"
"THE CORPORATION OF THE DISTRICT OF PEACHLAND","Urban","5935","5935018","DM","CSD","59",1.10526315789474,"5781","C5F06304",25,"00","2020","59","British Columbia","fair"
"THE CORPORATION OF THE DISTRICT OF PEACHLAND","Urban","5935","5935018","DM","CSD","59",1.10526315789474,"5781","C5F06404",75,"00","2020","59","British Columbia","good"
"THE CORPORATION OF THE DISTRICT OF PEACHLAND","Urban","5935","5935018","DM","CSD","59",1.10526315789474,"5781","C5F06504",0,"00","2020","59","British Columbia","very good"
"THE CORPORATION OF THE DISTRICT OF PEACHLAND","Urban","5935","5935018","DM","CSD","59",1.10526315789474,"5781","C5F06604",0,"21","2020","59","British Columbia","do not know"
"VILLAGE OF PORT ALICE","Rural","5943","5943017","VL","CSD","59",2.2870533792531,"651","C5F06104",0,"00","2020","59","British Columbia","very poor"
"VILLAGE OF PORT ALICE","Rural","5943","5943017","VL","CSD","59",2.2870533792531,"651","C5F06204",0,"00","2020","59","British Columbia","poor"
"VILLAGE OF PORT ALICE","Rural","5943","5943017","VL","CSD","59",2.2870533792531,"651","C5F06304",100,"00","2020","59","British Columbia","fair"
"VILLAGE OF PORT ALICE","Rural","5943","5943017","VL","CSD","59",2.2870533792531,"651","C5F06404",0,"00","2020","59","British Columbia","good"
"VILLAGE OF PORT ALICE","Rural","5943","5943017","VL","CSD","59",2.2870533792531,"651","C5F06504",0,"00","2020","59","British Columbia","very good"
"VILLAGE OF PORT ALICE","Rural","5943","5943017","VL","CSD","59",2.2870533792531,"651","C5F06604",0,"21","2020","59","British Columbia","do not know"
"DISTRICT OF NORTH SAANICH","Urban","5917","5917005","DM","CSD","59",1.10526315789474,"11965","C5F06104",0,"00","2020","59","British Columbia","very poor"
"DISTRICT OF NORTH SAANICH","Urban","5917","5917005","DM","CSD","59",1.10526315789474,"11965","C5F06204",0,"00","2020","59","British Columbia","poor"
"DISTRICT OF NORTH SAANICH","Urban","5917","5917005","DM","CSD","59",1.10526315789474,"11965","C5F06304",0,"00","2020","59","British Columbia","fair"
"DISTRICT OF NORTH SAANICH","Urban","5917","5917005","DM","CSD","59",1.10526315789474,"11965","C5F06404",0,"00","2020","59","British Columbia","good"
"DISTRICT OF NORTH SAANICH","Urban","5917","5917005","DM","CSD","59",1.10526315789474,"11965","C5F06504",0,"00","2020","59","British Columbia","very good"
"DISTRICT OF NORTH SAANICH","Urban","5917","5917005","DM","CSD","59",1.10526315789474,"11965","C5F06604",100,"21","2020","59","British Columbia","do not know"
"DISTRICT OF MISSION","Urban","5909","5909056","DM","CSD","59",1.14285714285714,"42855","C5F06104",1,"00","2020","59","British Columbia","very poor"
"DISTRICT OF MISSION","Urban","5909","5909056","DM","CSD","59",1.14285714285714,"42855","C5F06204",18,"00","2020","59","British Columbia","poor"
"DISTRICT OF MISSION","Urban","5909","5909056","DM","CSD","59",1.14285714285714,"42855","C5F06304",21,"00","2020","59","British Columbia","fair"
"DISTRICT OF MISSION","Urban","5909","5909056","DM","CSD","59",1.14285714285714,"42855","C5F06404",38,"00","2020","59","British Columbia","good"
"DISTRICT OF MISSION","Urban","5909","5909056","DM","CSD","59",1.14285714285714,"42855","C5F06504",22,"00","2020","59","British Columbia","very good"
"DISTRICT OF MISSION","Urban","5909","5909056","DM","CSD","59",1.14285714285714,"42855","C5F06604",0,"21","2020","59","British Columbia","do not know"
"DISTRICT OF MACKENZIE","Urban","5953","5953033","DM","CSD","59",1.16,"3830","C5F06104",0,"00","2020","59","British Columbia","very poor"
"DISTRICT OF MACKENZIE","Urban","5953","5953033","DM","CSD","59",1.16,"3830","C5F06204",25,"00","2020","59","British Columbia","poor"
"DISTRICT OF MACKENZIE","Urban","5953","5953033","DM","CSD","59",1.16,"3830","C5F06304",25,"00","2020","59","British Columbia","fair"
"DISTRICT OF MACKENZIE","Urban","5953","5953033","DM","CSD","59",1.16,"3830","C5F06404",50,"00","2020","59","British Columbia","good"
"DISTRICT OF MACKENZIE","Urban","5953","5953033","DM","CSD","59",1.16,"3830","C5F06504",0,"00","2020","59","British Columbia","very good"
"DISTRICT OF MACKENZIE","Urban","5953","5953033","DM","CSD","59",1.16,"3830","C5F06604",0,"21","2020","59","British Columbia","do not know"
"CORPORATION OF THE DISTRICT OF KENT","Rural","5909","5909032","DM","CSD","59",1.08171920082172,"6641","C5F06104",0,"00","2020","59","British Columbia","very poor"
"CORPORATION OF THE DISTRICT OF KENT","Rural","5909","5909032","DM","CSD","59",1.08171920082172,"6641","C5F06204",0,"00","2020","59","British Columbia","poor"
"CORPORATION OF THE DISTRICT OF KENT","Rural","5909","5909032","DM","CSD","59",1.08171920082172,"6641","C5F06304",40,"00","2020","59","British Columbia","fair"
"CORPORATION OF THE DISTRICT OF KENT","Rural","5909","5909032","DM","CSD","59",1.08171920082172,"6641","C5F06404",60,"00","2020","59","British Columbia","good"
"CORPORATION OF THE DISTRICT OF KENT","Rural","5909","5909032","DM","CSD","59",1.08171920082172,"6641","C5F06504",0,"00","2020","59","British Columbia","very good"
"CORPORATION OF THE DISTRICT OF KENT","Rural","5909","5909032","DM","CSD","59",1.08171920082172,"6641","C5F06604",0,"21","2020","59","British Columbia","do not know"
"DISTRICT OF HUDSON'S HOPE","Rural","5955","5955025","DM","CSD","59",1.39575570080065,"1065","C5F06104",10,"00","2020","59","British Columbia","very poor"
"DISTRICT OF HUDSON'S HOPE","Rural","5955","5955025","DM","CSD","59",1.39575570080065,"1065","C5F06204",20,"00","2020","59","British Columbia","poor"
"DISTRICT OF HUDSON'S HOPE","Rural","5955","5955025","DM","CSD","59",1.39575570080065,"1065","C5F06304",20,"00","2020","59","British Columbia","fair"
"DISTRICT OF HUDSON'S HOPE","Rural","5955","5955025","DM","CSD","59",1.39575570080065,"1065","C5F06404",40,"00","2020","59","British Columbia","good"
"DISTRICT OF HUDSON'S HOPE","Rural","5955","5955025","DM","CSD","59",1.39575570080065,"1065","C5F06504",10,"00","2020","59","British Columbia","very good"
"DISTRICT OF HUDSON'S HOPE","Rural","5955","5955025","DM","CSD","59",1.39575570080065,"1065","C5F06604",0,"21","2020","59","British Columbia","do not know"
"VILLAGE OF GOLD RIVER","Rural","5924","5924025","VL","CSD","59",1.33488979666092,"1272","C5F06104",0,"00","2020","59","British Columbia","very poor"
"VILLAGE OF GOLD RIVER","Rural","5924","5924025","VL","CSD","59",1.33488979666092,"1272","C5F06204",0,"00","2020","59","British Columbia","poor"
"VILLAGE OF GOLD RIVER","Rural","5924","5924025","VL","CSD","59",1.33488979666092,"1272","C5F06304",50,"00","2020","59","British Columbia","fair"
"VILLAGE OF GOLD RIVER","Rural","5924","5924025","VL","CSD","59",1.33488979666092,"1272","C5F06404",50,"00","2020","59","British Columbia","good"
"VILLAGE OF GOLD RIVER","Rural","5924","5924025","VL","CSD","59",1.33488979666092,"1272","C5F06504",0,"00","2020","59","British Columbia","very good"
"VILLAGE OF GOLD RIVER","Rural","5924","5924025","VL","CSD","59",1.33488979666092,"1272","C5F06604",0,"00","2020","59","British Columbia","do not know"
"MUNICIPALITY OF CENTRAL SAANICH","Urban","5917","5917015","DM","CSD","59",1.10526315789474,"18353","C5F06104",0,"00","2020","59","British Columbia","very poor"
"MUNICIPALITY OF CENTRAL SAANICH","Urban","5917","5917015","DM","CSD","59",1.10526315789474,"18353","C5F06204",0,"00","2020","59","British Columbia","poor"
"MUNICIPALITY OF CENTRAL SAANICH","Urban","5917","5917015","DM","CSD","59",1.10526315789474,"18353","C5F06304",50,"00","2020","59","British Columbia","fair"
"MUNICIPALITY OF CENTRAL SAANICH","Urban","5917","5917015","DM","CSD","59",1.10526315789474,"18353","C5F06404",50,"00","2020","59","British Columbia","good"
"MUNICIPALITY OF CENTRAL SAANICH","Urban","5917","5917015","DM","CSD","59",1.10526315789474,"18353","C5F06504",0,"00","2020","59","British Columbia","very good"
"MUNICIPALITY OF CENTRAL SAANICH","Urban","5917","5917015","DM","CSD","59",1.10526315789474,"18353","C5F06604",0,"21","2020","59","British Columbia","do not know"
"CITY OF CAMPBELL RIVER","Urban","5924","5924034","CY","CSD","59",1.14285714285714,"36167","C5F06104",1,"00","2020","59","British Columbia","very poor"
"CITY OF CAMPBELL RIVER","Urban","5924","5924034","CY","CSD","59",1.14285714285714,"36167","C5F06204",16,"00","2020","59","British Columbia","poor"
"CITY OF CAMPBELL RIVER","Urban","5924","5924034","CY","CSD","59",1.14285714285714,"36167","C5F06304",7,"00","2020","59","British Columbia","fair"
"CITY OF CAMPBELL RIVER","Urban","5924","5924034","CY","CSD","59",1.14285714285714,"36167","C5F06404",10,"00","2020","59","British Columbia","good"
"CITY OF CAMPBELL RIVER","Urban","5924","5924034","CY","CSD","59",1.14285714285714,"36167","C5F06504",66,"00","2020","59","British Columbia","very good"
"CITY OF CAMPBELL RIVER","Urban","5924","5924034","CY","CSD","59",1.14285714285714,"36167","C5F06604",0,"21","2020","59","British Columbia","do not know"
"THE CORPORATION OF THE DISTRICT OF COLDSTREAM","Urban","5937","5937010","DM","CSD","59",1.10526315789474,"11609","C5F06104",2,"00","2020","59","British Columbia","very poor"
"THE CORPORATION OF THE DISTRICT OF COLDSTREAM","Urban","5937","5937010","DM","CSD","59",1.10526315789474,"11609","C5F06204",14,"00","2020","59","British Columbia","poor"
"THE CORPORATION OF THE DISTRICT OF COLDSTREAM","Urban","5937","5937010","DM","CSD","59",1.10526315789474,"11609","C5F06304",24,"00","2020","59","British Columbia","fair"
"THE CORPORATION OF THE DISTRICT OF COLDSTREAM","Urban","5937","5937010","DM","CSD","59",1.10526315789474,"11609","C5F06404",37,"00","2020","59","British Columbia","good"
"THE CORPORATION OF THE DISTRICT OF COLDSTREAM","Urban","5937","5937010","DM","CSD","59",1.10526315789474,"11609","C5F06504",23,"00","2020","59","British Columbia","very good"
"THE CORPORATION OF THE DISTRICT OF COLDSTREAM","Urban","5937","5937010","DM","CSD","59",1.10526315789474,"11609","C5F06604",0,"21","2020","59","British Columbia","do not know"
"THE CORPORATION OF THE CITY OF WHITE ROCK","Urban","5915","5915007","CY","CSD","59",1.10526315789474,"20922","C5F06104",23,"00","2020","59","British Columbia","very poor"
"THE CORPORATION OF THE CITY OF WHITE ROCK","Urban","5915","5915007","CY","CSD","59",1.10526315789474,"20922","C5F06204",8,"99","2020","59","British Columbia","poor"
"THE CORPORATION OF THE CITY OF WHITE ROCK","Urban","5915","5915007","CY","CSD","59",1.10526315789474,"20922","C5F06304",8,"99","2020","59","British Columbia","fair"
"THE CORPORATION OF THE CITY OF WHITE ROCK","Urban","5915","5915007","CY","CSD","59",1.10526315789474,"20922","C5F06404",8,"99","2020","59","British Columbia","good"
"THE CORPORATION OF THE CITY OF WHITE ROCK","Urban","5915","5915007","CY","CSD","59",1.10526315789474,"20922","C5F06504",53,"00","2020","59","British Columbia","very good"
"THE CORPORATION OF THE CITY OF WHITE ROCK","Urban","5915","5915007","CY","CSD","59",1.10526315789474,"20922","C5F06604",0,"00","2020","59","British Columbia","do not know"
"VILLAGE OF CHASE","Urban","5933","5933054","VL","CSD","59",1.16,"2497","C5F06104",0,"00","2020","59","British Columbia","very poor"
"VILLAGE OF CHASE","Urban","5933","5933054","VL","CSD","59",1.16,"2497","C5F06204",32,"00","2020","59","British Columbia","poor"
"VILLAGE OF CHASE","Urban","5933","5933054","VL","CSD","59",1.16,"2497","C5F06304",32,"00","2020","59","British Columbia","fair"
"VILLAGE OF CHASE","Urban","5933","5933054","VL","CSD","59",1.16,"2497","C5F06404",35,"00","2020","59","British Columbia","good"
"VILLAGE OF CHASE","Urban","5933","5933054","VL","CSD","59",1.16,"2497","C5F06504",0,"00","2020","59","British Columbia","very good"
"VILLAGE OF CHASE","Urban","5933","5933054","VL","CSD","59",1.16,"2497","C5F06604",1,"00","2020","59","British Columbia","do not know"
"CITY OF REVELSTOKE","Urban","5939","5939019","CY","CSD","59",1.10526315789474,"8744","C5F06104",14,"00","2020","59","British Columbia","very poor"
"CITY OF REVELSTOKE","Urban","5939","5939019","CY","CSD","59",1.10526315789474,"8744","C5F06204",14,"00","2020","59","British Columbia","poor"
"CITY OF REVELSTOKE","Urban","5939","5939019","CY","CSD","59",1.10526315789474,"8744","C5F06304",17,"00","2020","59","British Columbia","fair"
"CITY OF REVELSTOKE","Urban","5939","5939019","CY","CSD","59",1.10526315789474,"8744","C5F06404",21,"00","2020","59","British Columbia","good"
"CITY OF REVELSTOKE","Urban","5939","5939019","CY","CSD","59",1.10526315789474,"8744","C5F06504",34,"00","2020","59","British Columbia","very good"
"CITY OF REVELSTOKE","Urban","5939","5939019","CY","CSD","59",1.10526315789474,"8744","C5F06604",0,"21","2020","59","British Columbia","do not know"
"CORPORATION OF THE CITY OF ROSSLAND","Urban","5905","5905023","CY","CSD","59",1.16,"4096","C5F06104",30,"00","2020","59","British Columbia","very poor"
"CORPORATION OF THE CITY OF ROSSLAND","Urban","5905","5905023","CY","CSD","59",1.16,"4096","C5F06204",20,"00","2020","59","British Columbia","poor"
"CORPORATION OF THE CITY OF ROSSLAND","Urban","5905","5905023","CY","CSD","59",1.16,"4096","C5F06304",20,"00","2020","59","British Columbia","fair"
"CORPORATION OF THE CITY OF ROSSLAND","Urban","5905","5905023","CY","CSD","59",1.16,"4096","C5F06404",30,"00","2020","59","British Columbia","good"
"CORPORATION OF THE CITY OF ROSSLAND","Urban","5905","5905023","CY","CSD","59",1.16,"4096","C5F06504",0,"00","2020","59","British Columbia","very good"
"CORPORATION OF THE CITY OF ROSSLAND","Urban","5905","5905023","CY","CSD","59",1.16,"4096","C5F06604",0,"21","2020","59","British Columbia","do not know"
"CITY OF LANGLEY","Urban","5915","5915002","CY","CSD","59",1.10526315789474,"27774","C5F06104",3,"00","2020","59","British Columbia","very poor"
"CITY OF LANGLEY","Urban","5915","5915002","CY","CSD","59",1.10526315789474,"27774","C5F06204",14,"00","2020","59","British Columbia","poor"
"CITY OF LANGLEY","Urban","5915","5915002","CY","CSD","59",1.10526315789474,"27774","C5F06304",45,"00","2020","59","British Columbia","fair"
"CITY OF LANGLEY","Urban","5915","5915002","CY","CSD","59",1.10526315789474,"27774","C5F06404",31,"00","2020","59","British Columbia","good"
